Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-04 00:00:00-04:00,10.050000190734863,10.470000267028809,9.824999809265137,10.4399995803833,76581600,0.0,0.0
2024-10-07 00:00:00-04:00,10.380000114440918,10.569999694824219,10.25,10.489999771118164,29217100,0.0,0.0
2024-10-08 00:00:00-04:00,10.420000076293945,10.760000228881836,10.329999923706055,10.470000267028809,22441900,0.0,0.0
2024-10-09 00:00:00-04:00,10.470000267028809,10.9399995803833,10.369999885559082,10.420000076293945,35090500,0.0,0.0
2024-10-10 00:00:00-04:00,10.359999656677246,10.515000343322754,10.180000305175781,10.260000228881836,24184400,0.0,0.0
2024-10-11 00:00:00-04:00,10.079999923706055,10.569999694824219,10.079999923706055,10.5,24732700,0.0,0.0
2024-10-14 00:00:00-04:00,10.350000381469727,10.550000190734863,10.260000228881836,10.350000381469727,20180400,0.0,0.0
2024-10-15 00:00:00-04:00,10.279999732971191,10.470000267028809,10.100000381469727,10.149999618530273,22528400,0.0,0.0
2024-10-16 00:00:00-04:00,10.199999809265137,10.289999961853027,10.109999656677246,10.239999771118164,17753000,0.0,0.0
2024-10-17 00:00:00-04:00,10.149999618530273,10.270000457763672,9.930000305175781,10.119999885559082,27876200,0.0,0.0
2024-10-18 00:00:00-04:00,10.170000076293945,10.265000343322754,10.010000228881836,10.039999961853027,18480900,0.0,0.0
2024-10-21 00:00:00-04:00,10.050000190734863,10.170000076293945,9.960000038146973,10.029999732971191,17320000,0.0,0.0
2024-10-22 00:00:00-04:00,10.069999694824219,10.529999732971191,10.005000114440918,10.489999771118164,25223600,0.0,0.0
2024-10-23 00:00:00-04:00,10.420000076293945,10.579999923706055,10.010000228881836,10.15999984741211,21311300,0.0,0.0
2024-10-24 00:00:00-04:00,10.390000343322754,10.829999923706055,10.260000228881836,10.430000305175781,33208400,0.0,0.0
2024-10-25 00:00:00-04:00,10.420000076293945,10.630000114440918,10.329999923706055,10.449999809265137,22770900,0.0,0.0
2024-10-28 00:00:00-04:00,10.539999961853027,11.114999771118164,10.539999961853027,10.859999656677246,31831700,0.0,0.0
2024-10-29 00:00:00-04:00,10.710000038146973,10.890000343322754,10.279999732971191,10.470000267028809,23459900,0.0,0.0
2024-10-30 00:00:00-04:00,10.329999923706055,10.579999923706055,10.279999732971191,10.390000343322754,19962400,0.0,0.0
2024-10-31 00:00:00-04:00,10.380000114440918,10.58899974822998,10.010000228881836,10.100000381469727,25679400,0.0,0.0
2024-11-01 00:00:00-04:00,10.210000038146973,10.4399995803833,10.130000114440918,10.180000305175781,20118900,0.0,0.0
2024-11-04 00:00:00-05:00,10.279999732971191,10.548999786376953,10.25,10.289999961853027,20363100,0.0,0.0
2024-11-05 00:00:00-05:00,10.289999961853027,10.619999885559082,10.170999526977539,10.59000015258789,18141200,0.0,0.0
2024-11-06 00:00:00-05:00,10.100000381469727,10.239999771118164,9.5,9.710000038146973,69491200,0.0,0.0
2024-11-07 00:00:00-05:00,9.949999809265137,10.239999771118164,9.8100004196167,10.050000190734863,57094100,0.0,0.0
2024-11-08 00:00:00-05:00,10.119999885559082,10.720000267028809,9.829999923706055,10.59000015258789,58725000,0.0,0.0
2024-11-11 00:00:00-05:00,10.670000076293945,11.25,10.25,11.039999961853027,46358500,0.0,0.0
2024-11-12 00:00:00-05:00,10.835000038146973,10.869999885559082,10.5,10.579999923706055,32265800,0.0,0.0
2024-11-13 00:00:00-05:00,11.75,13.100000381469727,11.460000038146973,12.029999732971191,119810200,0.0,0.0
2024-11-14 00:00:00-05:00,11.979999542236328,11.989999771118164,10.220000267028809,10.3100004196167,80485000,0.0,0.0
2024-11-15 00:00:00-05:00,10.069999694824219,10.069999694824219,9.550000190734863,10.0600004196167,79212600,0.0,0.0
2024-11-18 00:00:00-05:00,10.050000190734863,10.720000267028809,9.850000381469727,10.069999694824219,51695100,0.0,0.0
2024-11-19 00:00:00-05:00,10.0649995803833,10.317999839782715,9.899999618530273,10.170000076293945,33654300,0.0,0.0
2024-11-20 00:00:00-05:00,10.09000015258789,10.470000267028809,9.90999984741211,10.050000190734863,24955400,0.0,0.0
2024-11-21 00:00:00-05:00,10.020000457763672,10.390000343322754,9.920000076293945,10.020000457763672,35472300,0.0,0.0
2024-11-22 00:00:00-05:00,10.029999732971191,10.569999694824219,10.0,10.239999771118164,30576400,0.0,0.0
2024-11-25 00:00:00-05:00,10.520000457763672,11.84000015258789,10.479999542236328,11.600000381469727,90465300,0.0,0.0
2024-11-26 00:00:00-05:00,12.239999771118164,12.270000457763672,11.220000267028809,11.550000190734863,81743600,0.0,0.0
2024-11-27 00:00:00-05:00,11.744999885559082,12.449999809265137,11.619999885559082,12.220000267028809,49064100,0.0,0.0
2024-11-29 00:00:00-05:00,12.229999542236328,12.630000114440918,11.930000305175781,12.229999542236328,26168000,0.0,0.0
2024-12-02 00:00:00-05:00,12.270000457763672,12.470000267028809,11.515000343322754,11.869999885559082,40288500,0.0,0.0
2024-12-03 00:00:00-05:00,11.680000305175781,12.038999557495117,11.550000190734863,11.880000114440918,22966500,0.0,0.0
2024-12-04 00:00:00-05:00,11.829999923706055,12.279999732971191,11.710000038146973,11.960000038146973,26924900,0.0,0.0
2024-12-05 00:00:00-05:00,12.085000038146973,12.850000381469727,12.050000190734863,12.34000015258789,44397900,0.0,0.0
2024-12-06 00:00:00-05:00,12.609999656677246,13.520000457763672,12.5,13.0,46944500,0.0,0.0
2024-12-09 00:00:00-05:00,13.53499984741211,14.989999771118164,13.420000076293945,14.449999809265137,77982900,0.0,0.0
2024-12-10 00:00:00-05:00,14.479999542236328,14.510000228881836,13.770000457763672,14.0600004196167,36388500,0.0,0.0
