Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-03 00:00:00-04:00,28.719999313354492,29.472000122070312,28.450000762939453,28.81999969482422,10623800,0.0,0.0
2024-10-04 00:00:00-04:00,29.350000381469727,29.610000610351562,28.649999618530273,29.28499984741211,11079800,0.0,0.0
2024-10-07 00:00:00-04:00,30.459999084472656,31.040000915527344,29.524999618530273,30.510000228881836,16748500,0.0,0.0
2024-10-08 00:00:00-04:00,27.540000915527344,28.43000030517578,27.06999969482422,28.040000915527344,10251100,0.0,0.0
2024-10-09 00:00:00-04:00,26.510000228881836,28.5,26.420000076293945,27.920000076293945,9971000,0.0,0.0
2024-10-10 00:00:00-04:00,27.72800064086914,28.270000457763672,26.510000228881836,26.8700008392334,8730800,0.0,0.0
2024-10-11 00:00:00-04:00,26.139999389648438,27.30500030517578,26.049999237060547,27.049999237060547,4853200,0.0,0.0
2024-10-14 00:00:00-04:00,27.049999237060547,27.719999313354492,26.454999923706055,26.6200008392334,9556600,0.0,0.0
2024-10-15 00:00:00-04:00,25.780000686645508,26.100000381469727,24.93000030517578,25.139999389648438,8879300,0.0,0.0
2024-10-16 00:00:00-04:00,25.09000015258789,25.260000228881836,24.719999313354492,25.059999465942383,4619200,0.0,0.0
2024-10-17 00:00:00-04:00,24.270000457763672,24.549999237060547,23.6299991607666,23.75,8078200,0.0,0.0
2024-10-18 00:00:00-04:00,25.280000686645508,25.540000915527344,24.790000915527344,25.25,6583100,0.0,0.0
2024-10-21 00:00:00-04:00,24.969999313354492,25.639999389648438,24.8799991607666,25.260000228881836,4340400,0.0,0.0
2024-10-22 00:00:00-04:00,26.030000686645508,26.989999771118164,25.90999984741211,26.09000015258789,6455900,0.0,0.0
2024-10-23 00:00:00-04:00,27.6200008392334,27.8700008392334,26.889999389648438,27.06999969482422,7648800,0.0,0.0
2024-10-24 00:00:00-04:00,27.229999542236328,27.614999771118164,27.190000534057617,27.399999618530273,5253700,0.0,0.0
2024-10-25 00:00:00-04:00,28.549999237060547,29.424999237060547,28.469999313354492,28.790000915527344,8584000,0.0,0.0
2024-10-28 00:00:00-04:00,29.0,29.43000030517578,28.649999618530273,29.1299991607666,5331900,0.0,0.0
2024-10-29 00:00:00-04:00,28.94499969482422,28.94499969482422,28.15999984741211,28.420000076293945,7362100,0.0,0.0
2024-10-30 00:00:00-04:00,27.399999618530273,29.329999923706055,27.209999084472656,28.940000534057617,11469300,0.0,0.0
2024-10-31 00:00:00-04:00,26.549999237060547,26.610000610351562,24.889999389648438,25.010000228881836,18397700,0.0,0.0
2024-11-01 00:00:00-04:00,25.219999313354492,25.68000030517578,24.815000534057617,25.059999465942383,6733200,0.0,0.0
2024-11-04 00:00:00-05:00,25.34000015258789,25.459999084472656,24.549999237060547,24.649999618530273,6899900,0.0,0.0
2024-11-05 00:00:00-05:00,25.184999465942383,25.719999313354492,24.969999313354492,25.540000915527344,4458000,0.0,0.0
2024-11-06 00:00:00-05:00,24.309999465942383,25.200000762939453,24.290000915527344,24.709999084472656,7243400,0.0,0.0
2024-11-07 00:00:00-05:00,25.459999084472656,25.8700008392334,25.079999923706055,25.610000610351562,6873300,0.0,0.0
2024-11-08 00:00:00-05:00,24.415000915527344,24.740999221801758,23.440000534057617,23.649999618530273,12182700,0.0,0.0
2024-11-11 00:00:00-05:00,24.34000015258789,24.670000076293945,24.030000686645508,24.329999923706055,6597200,0.0,0.0
2024-11-12 00:00:00-05:00,23.204999923706055,23.364999771118164,22.530000686645508,22.610000610351562,6699000,0.0,0.0
2024-11-13 00:00:00-05:00,22.950000762939453,23.049999237060547,22.139999389648438,22.350000381469727,6291900,0.0,0.0
2024-11-14 00:00:00-05:00,22.059999465942383,22.360000610351562,21.809999465942383,22.229999542236328,4144000,0.0,0.0
2024-11-15 00:00:00-05:00,22.59000015258789,22.739999771118164,22.354999542236328,22.719999313354492,4005000,0.0,0.0
2024-11-18 00:00:00-05:00,22.799999237060547,23.200000762939453,22.6299991607666,22.979999542236328,5054400,0.0,0.0
2024-11-19 00:00:00-05:00,22.979999542236328,23.295000076293945,22.75,23.190000534057617,4012300,0.0,0.0
2024-11-20 00:00:00-05:00,22.940000534057617,23.100000381469727,22.610000610351562,22.780000686645508,4459500,0.0,0.0
2024-11-21 00:00:00-05:00,22.510000228881836,22.709999084472656,22.385000228881836,22.600000381469727,4142800,0.0,0.0
2024-11-22 00:00:00-05:00,22.030000686645508,22.59000015258789,21.90999984741211,22.280000686645508,5261800,0.0,0.0
2024-11-25 00:00:00-05:00,22.280000686645508,22.96500015258789,22.260000228881836,22.440000534057617,4721100,0.0,0.0
2024-11-26 00:00:00-05:00,22.110000610351562,22.209999084472656,21.795000076293945,21.829999923706055,4526800,0.0,0.0
2024-11-27 00:00:00-05:00,22.739999771118164,23.485000610351562,22.709999084472656,23.309999465942383,7267400,0.0,0.0
2024-11-29 00:00:00-05:00,23.260000228881836,24.1299991607666,22.979999542236328,23.68000030517578,5986600,0.0,0.0
2024-12-02 00:00:00-05:00,23.0,23.229999542236328,22.530000686645508,22.799999237060547,7557500,0.0,0.0
2024-12-03 00:00:00-05:00,22.489999771118164,22.799999237060547,22.475000381469727,22.700000762939453,5367200,0.0,0.0
2024-12-04 00:00:00-05:00,22.559999465942383,22.854999542236328,22.270000457763672,22.420000076293945,5540200,0.0,0.0
2024-12-05 00:00:00-05:00,22.34000015258789,22.780000686645508,22.34000015258789,22.530000686645508,3005200,0.0,0.0
2024-12-06 00:00:00-05:00,22.760000228881836,22.93000030517578,22.280000686645508,22.31999969482422,3347000,0.0,0.0
2024-12-09 00:00:00-05:00,23.959999084472656,25.239999771118164,23.889999389648438,24.100000381469727,13418800,0.0,0.0
2024-12-10 00:00:00-05:00,23.360000610351562,23.450000762939453,22.75,22.8799991607666,6164000,0.0,0.0
2024-12-11 00:00:00-05:00,22.68000030517578,22.875,22.459999084472656,22.809999465942383,3802100,0.0,0.0
2024-12-12 00:00:00-05:00,22.860000610351562,22.985000610351562,22.719999313354492,22.790000915527344,4380800,0.0,0.0
2024-12-13 00:00:00-05:00,22.059999465942383,22.209999084472656,21.850000381469727,22.200000762939453,4489600,0.0,0.0
2024-12-16 00:00:00-05:00,21.829999923706055,22.040000915527344,21.579999923706055,21.799999237060547,5232300,0.0,0.0
2024-12-17 00:00:00-05:00,21.950000762939453,22.600000381469727,21.924999237060547,22.399999618530273,5281600,0.0,0.0
2024-12-18 00:00:00-05:00,23.030000686645508,23.40999984741211,22.65999984741211,22.760000228881836,5817200,0.0,0.0
2024-12-19 00:00:00-05:00,23.350000381469727,23.989999771118164,23.15999984741211,23.350000381469727,5048900,0.0,0.0
2024-12-20 00:00:00-05:00,23.59000015258789,23.735000610351562,23.450000762939453,23.559999465942383,4768100,0.0,0.0
2024-12-23 00:00:00-05:00,24.06999969482422,24.260000228881836,23.7450008392334,24.110000610351562,3846600,0.0,0.0
2024-12-24 00:00:00-05:00,24.329999923706055,24.549999237060547,24.184999465942383,24.440000534057617,1899200,0.0,0.0
2024-12-26 00:00:00-05:00,25.510000228881836,26.700000762939453,25.219999313354492,25.31999969482422,6317100,0.0,0.0
2024-12-27 00:00:00-05:00,25.854999542236328,25.854999542236328,25.18000030517578,25.489999771118164,5492000,0.0,0.0
2024-12-30 00:00:00-05:00,24.950000762939453,25.079999923706055,24.030000686645508,24.270000457763672,6139100,0.0,0.0
2024-12-31 00:00:00-05:00,24.200000762939453,24.610000610351562,23.850000381469727,23.989999771118164,3875600,0.0,0.0
2025-01-02 00:00:00-05:00,24.209999084472656,24.829999923706055,23.959999084472656,24.020000457763672,4529700,0.0,0.0
2025-01-03 00:00:00-05:00,24.790000915527344,24.81999969482422,24.34000015258789,24.654600143432617,1838558,0.0,0.0
